hex_code,company,line_name,station_name
000513,東日本旅客鉄道,常磐,北柏
000515,東日本旅客鉄道,常磐,我孫子
000516,東日本旅客鉄道,常磐,天王台
000518,東日本旅客鉄道,常磐,取手
00051a,東日本旅客鉄道,常磐,藤代
00051b,東日本旅客鉄道,常磐,佐貫
00051d,東日本旅客鉄道,常磐,牛久
00051e,東日本旅客鉄道,常磐,ひたち野うしく
00051f,東日本旅客鉄道,常磐,荒川沖
000521,東日本旅客鉄道,常磐,土浦
000523,東日本旅客鉄道,常磐,神立
000525,東日本旅客鉄道,常磐,高浜
000526,東日本旅客鉄道,常磐,石岡
000528,東日本旅客鉄道,常磐,羽鳥
00052a,東日本旅客鉄道,常磐,岩間
00052c,東日本旅客鉄道,常磐,友部
00052d,東日本旅客鉄道,常磐,内原
00052f,東日本旅客鉄道,常磐,赤塚
000530,東日本旅客鉄道,常磐,偕楽園
000531,東日本旅客鉄道,常磐,水戸
000533,東日本旅客鉄道,常磐,勝田
000534,東日本旅客鉄道,常磐,佐和
000535,東日本旅客鉄道,常磐,東海
000536,東日本旅客鉄道,常磐,大甕
000538,東日本旅客鉄道,常磐,常陸多賀
000539,東日本旅客鉄道,常磐,日立
00053a,東日本旅客鉄道,常磐,小木津
00053b,東日本旅客鉄道,常磐旧 川尻,十王
00053d,東日本旅客鉄道,常磐,高萩
00053e,東日本旅客鉄道,常磐,南中郷
00053f,東日本旅客鉄道,常磐,磯原
000540,東日本旅客鉄道,常磐,大津港
000542,東日本旅客鉄道,常磐,勿来
000543,東日本旅客鉄道,常磐,植田
000544,東日本旅客鉄道,常磐,泉
000545,東日本旅客鉄道,常磐,湯本
000547,東日本旅客鉄道,常磐,内郷
000548,東日本旅客鉄道,常磐,いわき
00054a,東日本旅客鉄道,常磐,草野
00054f,東日本旅客鉄道,常磐,広野
000552,東日本旅客鉄道,常磐,竜田
00055a,東日本旅客鉄道,常磐,浪江
00055f,東日本旅客鉄道,常磐線,原ノ町
000561,東日本旅客鉄道,常磐,鹿島
000563,東日本旅客鉄道,常磐,日立木
000564,東日本旅客鉄道,常磐線,相馬
000565,東日本旅客鉄道,常磐,駒ヶ嶺
000566,東日本旅客鉄道,常磐,新地
000568,東日本旅客鉄道,常磐,坂元
000569,東日本旅客鉄道,常磐,山下
00056a,東日本旅客鉄道,常磐,浜吉田
00056b,東日本旅客鉄道,常磐,亘理
00056c,東日本旅客鉄道,常磐,逢隈
000601,九州旅客鉄道,鹿児島本,門司港
000602,九州旅客鉄道,鹿児島本,小森江
000603,九州旅客鉄道,鹿児島本,門司
000606,九州旅客鉄道,鹿児島本,小倉
000607,九州旅客鉄道,鹿児島本,西小倉
000609,九州旅客鉄道,鹿児島本,九州工大前
00060a,九州旅客鉄道,鹿児島本,戸畑
00060b,九州旅客鉄道,鹿児島本,枝光
00060c,九州旅客鉄道,鹿児島本,スペースワールド
00060d,九州旅客鉄道,鹿児島本,八幡
00060e,九州旅客鉄道,鹿児島本,黒崎
000610,九州旅客鉄道,鹿児島本,陣原
000611,九州旅客鉄道,鹿児島本,折尾
000612,九州旅客鉄道,鹿児島本,水巻
000613,九州旅客鉄道,鹿児島本,遠賀川
000615,九州旅客鉄道,鹿児島本,海老津
000617,九州旅客鉄道,鹿児島本,教育大前
000618,九州旅客鉄道,鹿児島本,赤間
000619,九州旅客鉄道,鹿児島本,東郷
00061a,九州旅客鉄道,鹿児島本,東福間
00061c,九州旅客鉄道,鹿児島本,福間
00061d,九州旅客鉄道,鹿児島本,千鳥
00061e,九州旅客鉄道,鹿児島本,古賀
00061f,九州旅客鉄道,鹿児島本,ししぶ
000620,九州旅客鉄道,鹿児島本,新宮中央
000621,九州旅客鉄道,鹿児島本旧 筑前新宮,福工大前
000622,九州旅客鉄道,鹿児島本,九産大前
000623,九州旅客鉄道,鹿児島本,香椎
000624,九州旅客鉄道,鹿児島本,千早
000625,九州旅客鉄道,鹿児島本,箱崎
000626,九州旅客鉄道,鹿児島本,吉塚
000627,九州旅客鉄道,鹿児島本,博多
000628,九州旅客鉄道,鹿児島本,竹下
000629,九州旅客鉄道,鹿児島本,笹原
00062a,九州旅客鉄道,鹿児島本,南福岡
00062b,九州旅客鉄道,鹿児島本,春日
00062c,九州旅客鉄道,鹿児島本,大野城
00062d,九州旅客鉄道,鹿児島本,水城
00062e,九州旅客鉄道,鹿児島本,都府楼南
00062f,九州旅客鉄道,鹿児島本,二日市
00062f,九州旅客鉄道,鹿児島本,都府楼南
000630,九州旅客鉄道,鹿児島本,二日市
000630,九州旅客鉄道,鹿児島本,天拝山
000631,九州旅客鉄道,鹿児島本,天拝山
000632,九州旅客鉄道,鹿児島本,原田
000633,九州旅客鉄道,鹿児島本,けやき台
000634,九州旅客鉄道,鹿児島本,基山
000635,九州旅客鉄道,鹿児島本,弥生が丘
000636,九州旅客鉄道,鹿児島本,田代
000637,九州旅客鉄道,鹿児島本,鳥栖
000639,九州旅客鉄道,鹿児島本,肥前旭
00063b,九州旅客鉄道,鹿児島本,久留米
00063d,九州旅客鉄道,鹿児島本,荒木
00063f,九州旅客鉄道,鹿児島本,西牟田
000641,九州旅客鉄道,鹿児島本,羽犬塚
000643,九州旅客鉄道,鹿児島本,船小屋
000645,九州旅客鉄道,鹿児島本,瀬高
000647,九州旅客鉄道,鹿児島本,南瀬高
000649,九州旅客鉄道,鹿児島本,渡瀬
00064a,九州旅客鉄道,鹿児島本,吉野
00064b,九州旅客鉄道,鹿児島本,銀水
00064d,九州旅客鉄道,鹿児島本,大牟田
00064f,九州旅客鉄道,鹿児島本,荒尾
000655,九州旅客鉄道,鹿児島本,大野下
000657,九州旅客鉄道,鹿児島本,玉名
000662,九州旅客鉄道,鹿児島本,崇城大学前
000663,九州旅客鉄道,鹿児島本,上熊本
000665,九州旅客鉄道,鹿児島本,熊本
000667,九州旅客鉄道,鹿児島本,川尻
000668,九州旅客鉄道,鹿児島本,宇土
00066c,九州旅客鉄道,鹿児島本,小川
000671,九州旅客鉄道,鹿児島本,新八代
000672,九州旅客鉄道,鹿児島本,八代
000691,九州旅客鉄道,鹿児島本,川内
000692,九州旅客鉄道,鹿児島本,隈之城
000696,九州旅客鉄道,鹿児島本,串木野
00069d,九州旅客鉄道,鹿児島本,伊集院
00069f,九州旅客鉄道,鹿児島本,薩摩松元
0006a0,九州旅客鉄道,鹿児島本,上伊集院
0006a1,九州旅客鉄道,鹿児島本,広木
0006a2,九州旅客鉄道,鹿児島本旧西鹿児島,鹿児島中央
0006a4,九州旅客鉄道,鹿児島本,鹿児島
000703,九州旅客鉄道,日豊本,南小倉
000704,九州旅客鉄道,日豊本,城野
000705,九州旅客鉄道,日豊本,安部山公園
000707,九州旅客鉄道,日豊本,下曽根
000709,九州旅客鉄道,日豊本,朽網
00070b,九州旅客鉄道,日豊本,苅田
00070d,九州旅客鉄道,日豊本,小波瀬西工大前
00070e,九州旅客鉄道,日豊本,行橋
00070f,九州旅客鉄道,日豊本,南行橋
000711,九州旅客鉄道,日豊本,新田原
000713,九州旅客鉄道,日豊本,築城
000715,九州旅客鉄道,日豊本,椎田
000717,九州旅客鉄道,日豊本,豊前松江
000719,九州旅客鉄道,日豊本,宇島
00071a,九州旅客鉄道,日豊本,三毛門
00071b,九州旅客鉄道,日豊本,吉富
00071c,九州旅客鉄道,日豊本,中津
000728,九州旅客鉄道,日豊本,中津
000728,九州旅客鉄道,日豊本,宇佐
00072a,九州旅客鉄道,日豊本,西屋敷
000738,九州旅客鉄道,日豊本,亀川
00073b,九州旅客鉄道,日豊本,別府
00073e,九州旅客鉄道,日豊本,西大分
00073f,九州旅客鉄道,日豊本,大分
000746,九州旅客鉄道,日豊本,坂ノ市
000747,九州旅客鉄道,日豊本,幸崎
000759,九州旅客鉄道,日豊本,高鍋
000761,九州旅客鉄道,日豊本,延岡
000767,九州旅客鉄道,日豊本,日向市
00076b,九州旅客鉄道,日豊本,美々津
00076e,九州旅客鉄道,日豊本,都農
00076f,九州旅客鉄道,日豊本,川南
000770,九州旅客鉄道,日豊本,高鍋
00077a,九州旅客鉄道,日豊本,宮崎
00077b,九州旅客鉄道,日豊本,南宮崎
00077c,九州旅客鉄道,日豊本,加納
00077d,九州旅客鉄道,日豊本,清武
000786,九州旅客鉄道,日豊本,都城
000790,九州旅客鉄道,日豊本,国分
000791,九州旅客鉄道,日豊本,隼人
000797,九州旅客鉄道,日豊本,重富
000799,九州旅客鉄道,日豊本,竜ケ水
000902,西日本旅客鉄道,北陸本,坂田
000903,西日本旅客鉄道,北陸本,田村
000904,西日本旅客鉄道,北陸本,長浜
000906,西日本旅客鉄道,北陸本,虎姫
000907,西日本旅客鉄道,北陸本,河毛
000908,西日本旅客鉄道,北陸本,高月
000909,西日本旅客鉄道,北陸本,木ノ本
00090b,西日本旅客鉄道,北陸本,余呉
00090c,西日本旅客鉄道,北陸本,近江塩津
00090d,西日本旅客鉄道,北陸本,新疋田
00090f,西日本旅客鉄道,北陸本,敦賀
000916,西日本旅客鉄道,北陸本,武生
000917,西日本旅客鉄道,北陸本,鯖江
00091c,西日本旅客鉄道,北陸本,福井
000921,西日本旅客鉄道,北陸本,芦原温泉
000926,西日本旅客鉄道,北陸本,加賀温泉
000937,西日本旅客鉄道,北陸本,金沢
00093b,西日本旅客鉄道,北陸本,津幡
000942,西日本旅客鉄道,北陸本,高岡
000943,西日本旅客鉄道,北陸本,越中大門
000944,西日本旅客鉄道,北陸本,小杉
000948,西日本旅客鉄道,北陸本,富山
00094f,西日本旅客鉄道,北陸本,魚津
000950,西日本旅客鉄道,北陸本,黒部
00095c,西日本旅客鉄道,北陸本,糸魚川
000a02,西日本旅客鉄道,山陽本神戸線,兵庫
000a03,西日本旅客鉄道,山陽本神戸線,新長田
000a04,西日本旅客鉄道,山陽本神戸線,鷹取
000a05,西日本旅客鉄道,山陽本神戸線,須磨海浜公園
000a07,西日本旅客鉄道,山陽本神戸線,須磨
000a08,西日本旅客鉄道,山陽本神戸線,塩屋
000a09,西日本旅客鉄道,山陽本神戸線,垂水
000a0a,西日本旅客鉄道,山陽本神戸線,舞子
000a0c,西日本旅客鉄道,山陽本神戸線,朝霧
000a0d,西日本旅客鉄道,山陽本神戸線,明石
000a10,西日本旅客鉄道,山陽本神戸線,西明石
000a11,西日本旅客鉄道,山陽本神戸線,大久保
000a13,西日本旅客鉄道,山陽本神戸線,魚住
000a15,西日本旅客鉄道,山陽本神戸線,土山
000a17,西日本旅客鉄道,山陽本神戸線,東加古川
000a19,西日本旅客鉄道,山陽本神戸線,加古川
000a1b,西日本旅客鉄道,山陽本神戸線,宝殿
000a1d,西日本旅客鉄道,山陽本神戸線,曽根
000a1e,西日本旅客鉄道,山陽本神戸線,ひめじ別所
000a1f,西日本旅客鉄道,山陽本神戸線,御着
000a21,西日本旅客鉄道,山陽本神戸線,姫路
000a23,西日本旅客鉄道,山陽本,英賀保
000a24,西日本旅客鉄道,山陽本,はりま勝原
000a25,西日本旅客鉄道,山陽本,網干
000a27,西日本旅客鉄道,山陽本,竜野
000a28,西日本旅客鉄道,山陽本,相生
000a2a,西日本旅客鉄道,山陽本,有年
000a2b,西日本旅客鉄道,山陽本,上郡
000a2d,西日本旅客鉄道,山陽本,三石
000a2e,西日本旅客鉄道,山陽本,吉永
000a2f,西日本旅客鉄道,山陽本,和気
000a30,西日本旅客鉄道,山陽本,熊山
000a32,西日本旅客鉄道,山陽本,万富
000a34,西日本旅客鉄道,山陽本,瀬戸
000a35,西日本旅客鉄道,山陽本,上道
000a36,西日本旅客鉄道,山陽本,東岡山
000a37,西日本旅客鉄道,山陽本,高島
000a38,西日本旅客鉄道,山陽本,西川原
000a39,西日本旅客鉄道,山陽本,岡山
000a3a,西日本旅客鉄道,山陽本,北長瀬
000a3b,西日本旅客鉄道,山陽本,庭瀬
000a3c,西日本旅客鉄道,山陽本,中庄
000a3e,西日本旅客鉄道,山陽本,倉敷
000a3f,西日本旅客鉄道,山陽本,西阿知
000a41,西日本旅客鉄道,山陽本,新倉敷
000a43,西日本旅客鉄道,山陽本,金光
000a44,西日本旅客鉄道,山陽本,鴨方
000a45,西日本旅客鉄道,山陽本,里庄
000a47,西日本旅客鉄道,山陽本,笠岡
000a48,西日本旅客鉄道,山陽本,大門
000a49,西日本旅客鉄道,山陽本,東福山
000a4a,西日本旅客鉄道,山陽本,福山
000a4c,西日本旅客鉄道,山陽本,備後赤坂
000a4d,西日本旅客鉄道,山陽本,松永
000a4e,西日本旅客鉄道,山陽本,東尾道
000a4f,西日本旅客鉄道,山陽本,尾道
000a51,西日本旅客鉄道,山陽本,糸崎
000a53,西日本旅客鉄道,山陽本,三原
000a56,西日本旅客鉄道,山陽本,本郷
000a58,西日本旅客鉄道,山陽本,河内
000a59,西日本旅客鉄道,山陽本,入野
000a5b,西日本旅客鉄道,山陽本,白市
000a5c,西日本旅客鉄道,山陽本,西高屋
000a5d,西日本旅客鉄道,山陽本,西条
000a5f,西日本旅客鉄道,山陽本,八本松
000a60,西日本旅客鉄道,山陽本,瀬野
000a61,西日本旅客鉄道,山陽本,中野東
000a62,西日本旅客鉄道,山陽本,安芸中野
000a64,西日本旅客鉄道,山陽本,海田市
000a65,西日本旅客鉄道,山陽本,向洋
000a66,西日本旅客鉄道,山陽本,天神川
000a67,西日本旅客鉄道,山陽本,広島
000a68,西日本旅客鉄道,山陽本,横川
000a69,西日本旅客鉄道,山陽本,西広島
000a6b,西日本旅客鉄道,山陽本,新井口
000a6c,西日本旅客鉄道,山陽本,五日市
000a6e,西日本旅客鉄道,山陽本,廿日市
000a6f,西日本旅客鉄道,山陽本,宮内串戸
000a70,西日本旅客鉄道,山陽本,阿品
000a71,西日本旅客鉄道,山陽本,宮島口
000a72,西日本旅客鉄道,山陽本,前空
000a74,西日本旅客鉄道,山陽本,大野浦
000a76,西日本旅客鉄道,山陽本,玖波
000a78,西日本旅客鉄道,山陽本,大竹
000a79,西日本旅客鉄道,山陽本,和木
000a7a,西日本旅客鉄道,山陽本,岩国
000a7c,西日本旅客鉄道,山陽本,南岩国
000a85,西日本旅客鉄道,山陽本,柳井港
000a8e,西日本旅客鉄道,山陽本,下松
000a8f,西日本旅客鉄道,山陽本,櫛ヶ浜
000a91,西日本旅客鉄道,山陽本,徳山
000a9b,西日本旅客鉄道,山陽本,新山口
000a9c,西日本旅客鉄道,山陽本,嘉川
000a9d,西日本旅客鉄道,山陽本,本由良
000aa1,西日本旅客鉄道,山陽本,小野田
000aa2,西日本旅客鉄道,山陽本,厚狭
000aa7,西日本旅客鉄道,山陽本,長府
000aaa,西日本旅客鉄道,山陽本,新下関
000aac,西日本旅客鉄道,山陽本,幡生
000aae,西日本旅客鉄道,山陽本,下関
000b03,西日本旅客鉄道,山陰本嵯峨野線,丹波口
000b04,西日本旅客鉄道,山陰本嵯峨野線,二条
000b06,西日本旅客鉄道,山陰本嵯峨野線,円町
000b07,西日本旅客鉄道,山陰本嵯峨野線,花園
000b08,西日本旅客鉄道,山陰本嵯峨野線,太秦
000b09,西日本旅客鉄道,山陰本嵯峨野線,嵯峨嵐山
000b0b,西日本旅客鉄道,山陰本嵯峨野線,保津峡
000b0d,西日本旅客鉄道,山陰本嵯峨野線,馬堀
000b0e,西日本旅客鉄道,山陰本嵯峨野線,亀岡
000b0f,西日本旅客鉄道,山陰本嵯峨野線,並河
000b10,西日本旅客鉄道,山陰本嵯峨野線,千代川
000b12,西日本旅客鉄道,山陰本嵯峨野線,八木
000b13,西日本旅客鉄道,山陰本嵯峨野線,吉富
000b14,西日本旅客鉄道,山陰本嵯峨野線,園部
000b22,西日本旅客鉄道,山陰本,綾部
000b23,西日本旅客鉄道,山陰本,高津
000b24,西日本旅客鉄道,山陰本,石原
000b26,西日本旅客鉄道,山陰本,福知山
000b2a,西日本旅客鉄道,山陰本,下夜久野
000b2b,西日本旅客鉄道,山陰本,上夜久野
000b2c,西日本旅客鉄道,山陰本,梁瀬
000b2d,西日本旅客鉄道,山陰本,和田山
000b31,西日本旅客鉄道,山陰本,江原
000b34,西日本旅客鉄道,山陰本,豊岡
000b35,西日本旅客鉄道,山陰本,玄武洞
000b36,西日本旅客鉄道,山陰本旧・城崎,城崎温泉
000b3c,西日本旅客鉄道,山陰本,鎧
000b3d,西日本旅客鉄道,山陰本,餘部
000b40,西日本旅客鉄道,山陰本,浜坂
000b48,西日本旅客鉄道,山陰本,鳥取
000b52,西日本旅客鉄道,山陰本,倉吉
000b61,西日本旅客鉄道,山陰本,伯耆大山
000b62,西日本旅客鉄道,山陰本,東山公園
000b63,西日本旅客鉄道,山陰本,米子
000b65,西日本旅客鉄道,山陰本,安来
000b66,西日本旅客鉄道,山陰本,荒島
000b67,西日本旅客鉄道,山陰本,揖屋
000b68,西日本旅客鉄道,山陰本,東松江
000b69,西日本旅客鉄道,山陰本,松江
000b6a,西日本旅客鉄道,山陰本,乃木
